seller_id,n_orders,n_ontime_reviewed,n_late_reviewed,overall_low_rate,avg_review,ontime_low_rate,late_low_rate,late_delivery_rate,avg_delay_vs_estimate,avg_delivery_days,cross_state_share,dominant_category,dominant_category_share,n_distinct_categories,dominant_customer_state,failure_type,low_rating_orders
e5a3438891c0bfdb9394643f95273d8e,213,173,40,0.16901408450704225,4.009389671361502,0.057803468208092484,0.65,0.18779342723004694,-5.776438771517997,15.713919807424794,0.5586854460093896,fashion_bags_accessories,0.6431924882629108,1,SP,Type 1 - Delivery-Driven,36.0
6973a06f484aacf400ece213dbf3d946,81,66,15,0.20987654320987653,3.7777777777777777,0.13636363636363635,0.5333333333333333,0.18518518518518517,-5.931448759716506,15.07937042752629,0.3950617283950617,computers_accessories,1.0,1,SP,Type 1 - Delivery-Driven,17.0
70a12e78e608ac31179aea7f8422044b,307,273,34,0.1986970684039088,3.804560260586319,0.14652014652014653,0.6176470588235294,0.11074918566775244,-9.623015027446012,14.766822407709013,0.6221498371335505,computers_accessories,0.34201954397394135,15,SP,Type 3 - Mixed,61.0
dd2bdf855a9172734fbc3744021ae9b9,101,95,6,0.1782178217821782,3.881188118811881,0.14736842105263157,0.6666666666666666,0.0594059405940594,-22.14073008342501,15.462083677117711,0.8217821782178217,bed_bath_table,0.7425742574257426,8,SP,Type 2 - Intrinsic,18.0
cd68562d3f44870c08922d380acae552,121,100,21,0.1652892561983471,4.016528925619835,0.08,0.5714285714285714,0.17355371900826447,-7.642195630547904,16.11492720768289,0.6198347107438017,sports_leisure,0.34710743801652894,9,SP,Type 1 - Delivery-Driven,20.0
b92e3c8f9738272ff7c59e111e108d7c,61,59,2,0.16393442622950818,4.213114754098361,0.13559322033898305,1.0,0.03278688524590164,-42.95777436247723,16.877004971159682,0.8032786885245902,furniture_decor,0.8852459016393442,4,SP,Type 4 - Unclear,10.0
e9d99831abad74458942f21e16f33f92,128,115,13,0.15625,3.9453125,0.12173913043478261,0.46153846153846156,0.1015625,-8.997526041666667,12.679159342447917,0.578125,computers_accessories,0.5859375,4,SP,Type 1 - Delivery-Driven,20.0
3c7c4a49ec3c6550809089c6a2ca9370,136,125,11,0.27205882352941174,3.6911764705882355,0.248,0.5454545454545454,0.08088235294117647,-8.612153033088235,9.679117476851852,0.3382352941176471,perfumery,1.0,1,SP,Type 3 - Mixed,37.0
d2374cbcbb3ca4ab1086534108cc3ab7,493,463,30,0.18661257606490872,3.8275862068965516,0.16846652267818574,0.4666666666666667,0.060851926977687626,-14.02761043497859,14.764146781797011,0.5091277890466531,bed_bath_table,0.9452332657200812,4,SP,Type 2 - Intrinsic,92.0
f45122a9ab94eb4f3f8953578bc0c560,180,166,14,0.16666666666666666,3.9944444444444445,0.13855421686746988,0.5,0.07777777777777778,-9.487535879629629,12.793012088477367,0.6,pet_shop,0.7,7,SP,Type 2 - Intrinsic,30.0
972d0f9cf61b499a4812cf0bfa3ad3c4,74,65,9,0.40540540540540543,3.108108108108108,0.35384615384615387,0.7777777777777778,0.12162162162162163,-8.609607576326326,18.57737033908909,0.9459459459459459,bed_bath_table,1.0,1,SP,Type 3 - Mixed,30.0
d05ae8f7a5bd1d2a690a44cd079e4e27,74,67,7,0.20270270270270271,3.945945945945946,0.16417910447761194,0.5714285714285714,0.0945945945945946,-10.341691222472473,11.565030186436438,0.6891891891891891,sports_leisure,1.0,1,SP,Type 3 - Mixed,15.0
a888faf2d1baececa6baf9c3d603ee1f,53,45,8,0.1509433962264151,4.09433962264151,0.08888888888888889,0.5,0.1509433962264151,-10.074773104472396,18.016654437456324,0.9811320754716981,perfumery,1.0,1,SP,Type 1 - Delivery-Driven,8.0
1835b56ce799e6a4dc4eddc053f04066,391,342,49,0.21994884910485935,3.7186700767263425,0.1608187134502924,0.6326530612244898,0.12531969309462915,-9.349701974992895,13.426087045325374,0.5038363171355499,bed_bath_table,0.9872122762148338,2,SP,Type 3 - Mixed,86.0
04308b1ee57b6625f47df1d56f00eedf,92,81,11,0.1956521739130435,3.9456521739130435,0.14814814814814814,0.5454545454545454,0.11956521739130435,-10.881928844605476,18.87600291867955,0.9456521739130435,health_beauty,1.0,1,SP,Type 3 - Mixed,18.0
4e7c18b98d84e05cbae3ff0ff03846c2,79,75,4,0.17721518987341772,4.215189873417722,0.14666666666666667,0.75,0.05063291139240506,-12.455260196905764,12.060283784575716,0.5949367088607594,small_appliances,0.8607594936708861,3,SP,Type 2 - Intrinsic,14.0
e5a38146df062edaf55c38afa99e42dc,118,108,10,0.16101694915254236,4.0,0.1388888888888889,0.4,0.0847457627118644,-10.263908604048966,11.720954861111112,0.5254237288135594,housewares,0.3644067796610169,9,SP,Type 3 - Mixed,19.0
1900267e848ceeba8fa32d80c1a5f5a8,371,330,41,0.16981132075471697,3.9353099730458223,0.12424242424242424,0.5365853658536586,0.1105121293800539,-8.90449164545273,13.489832191524407,0.5175202156334232,bed_bath_table,0.9838274932614556,3,SP,Type 1 - Delivery-Driven,63.0
b1fc4f64df5a0e8b6913ab38803c57a9,99,86,13,0.18181818181818182,3.9292929292929295,0.12790697674418605,0.5384615384615384,0.13131313131313133,-8.574560886644221,16.192795664983166,0.8181818181818182,watches_gifts,1.0,1,SP,Type 1 - Delivery-Driven,18.0
f27e33c6d29b5138fa9967bcd445b6d5,93,83,10,0.16129032258064516,4.096774193548387,0.13253012048192772,0.4,0.10752688172043011,-9.608998282556751,12.069667587614498,0.5698924731182796,pet_shop,0.23655913978494625,11,SP,Type 1 - Delivery-Driven,15.0
229c3efbfb0ea2058de4ccdfbc3d784a,117,115,2,0.2564102564102564,3.623931623931624,0.24347826086956523,1.0,0.017094017094017096,-11.943712606837604,10.75577318771763,0.8632478632478633,computers_accessories,1.0,1,SP,Type 2 - Intrinsic,30.0
ea566164622c6b439516ab18062c42cd,50,39,11,0.24,3.78,0.1282051282051282,0.6363636363636364,0.22,-7.391325925925925,14.027645138888888,0.54,health_beauty,0.22,9,SP,Type 1 - Delivery-Driven,12.0
bbad7e518d7af88a0897397ffdca1979,65,54,11,0.38461538461538464,3.246153846153846,0.2777777777777778,0.9090909090909091,0.16923076923076924,-8.294967414529914,13.558760505698004,0.6,baby,0.6153846153846154,8,SP,Type 3 - Mixed,25.0
7040e82f899a04d1b434b795a43b4617,203,183,20,0.2561576354679803,3.6551724137931036,0.21311475409836064,0.65,0.09852216748768473,-9.413507457580733,10.544213704159828,0.5172413793103449,audio,0.4433497536945813,10,SP,Type 3 - Mixed,52.0
4a3ca9315b744ce9f8e9374361493884,1707,1515,192,0.1751611013473931,3.885764499121265,0.12343234323432344,0.5833333333333334,0.11247803163444639,-8.728899561175119,14.603575968506586,0.5483304042179262,bed_bath_table,0.799062683069713,7,SP,Type 1 - Delivery-Driven,299.0
ef506c96320abeedfb894c34db06f478,309,283,26,0.15857605177993528,3.970873786407767,0.1166077738515901,0.6153846153846154,0.08414239482200647,-10.320887944983818,13.495916411962122,0.6893203883495146,telephony,0.9255663430420712,4,SP,Type 1 - Delivery-Driven,49.0
0be8ff43f22e456b4e0371b2245e4d01,155,145,10,0.16774193548387098,4.04516129032258,0.1310344827586207,0.7,0.06451612903225806,-11.025993802270012,10.385018891875745,0.45806451612903226,sports_leisure,0.36774193548387096,13,SP,Type 4 - Unclear,26.0
